Close,Date
89.8499984741211,2020-12-21
90.55000305175781,2020-12-22
90.80000305175781,2020-12-23
93.1500015258789,2020-12-24
93.80000305175781,2020-12-28
93.1500015258789,2020-12-29
93.25,2020-12-30
93.05000305175781,2020-12-31
93.19999694824219,2021-01-01
96.94999694824219,2021-01-04
94.94999694824219,2021-01-05
96.94999694824219,2021-01-06
97.9000015258789,2021-01-07
100.6500015258789,2021-01-08
102.55000305175781,2021-01-11
103.44999694824219,2021-01-12
105.25,2021-01-13
105.05000305175781,2021-01-14
101.4000015258789,2021-01-15
96.6500015258789,2021-01-18
98.0999984741211,2021-01-19
98.8499984741211,2021-01-20
94.69999694824219,2021-01-21
92.75,2021-01-22
91.3499984741211,2021-01-25
89.69999694824219,2021-01-27
90.6500015258789,2021-01-28
88.30000305175781,2021-01-29
90.8499984741211,2021-02-01
92.8499984741211,2021-02-02
93.3499984741211,2021-02-03
97.6500015258789,2021-02-04
97.6500015258789,2021-02-05
99.6500015258789,2021-02-08
101.0,2021-02-09
100.0,2021-02-10
99.44999694824219,2021-02-11
97.0,2021-02-12
98.44999694824219,2021-02-15
103.75,2021-02-16
102.25,2021-02-17
110.69999694824219,2021-02-18
105.0999984741211,2021-02-19
106.30000305175781,2021-02-22
112.19999694824219,2021-02-23
113.5999984741211,2021-02-24
119.05000305175781,2021-02-25
111.0,2021-02-26
117.05000305175781,2021-03-01
113.5,2021-03-02
114.0,2021-03-03
112.69999694824219,2021-03-04
114.94999694824219,2021-03-05
118.25,2021-03-08
116.75,2021-03-09
114.4000015258789,2021-03-10
115.05000305175781,2021-03-12
114.3499984741211,2021-03-15
115.0999984741211,2021-03-16
109.3499984741211,2021-03-17
110.19999694824219,2021-03-18
110.5,2021-03-19
109.5999984741211,2021-03-22
107.1500015258789,2021-03-23
104.80000305175781,2021-03-24
102.0,2021-03-25
102.4000015258789,2021-03-26
103.5,2021-03-30
102.1500015258789,2021-03-31
104.3499984741211,2021-04-01
103.44999694824219,2021-04-05
103.94999694824219,2021-04-06
104.6500015258789,2021-04-07
103.5999984741211,2021-04-08
103.80000305175781,2021-04-09
98.05000305175781,2021-04-12
102.05000305175781,2021-04-13
105.0999984741211,2021-04-15
107.30000305175781,2021-04-16
103.05000305175781,2021-04-19
102.8499984741211,2021-04-20
103.0999984741211,2021-04-22
102.4000015258789,2021-04-23
102.80000305175781,2021-04-26
103.19999694824219,2021-04-27
103.9000015258789,2021-04-28
104.05000305175781,2021-04-29
108.1500015258789,2021-04-30
107.69999694824219,2021-05-03
109.6500015258789,2021-05-04
111.0999984741211,2021-05-05
110.25,2021-05-06
111.44999694824219,2021-05-07
113.9000015258789,2021-05-10
118.0999984741211,2021-05-11
115.0999984741211,2021-05-12
112.94999694824219,2021-05-14
114.25,2021-05-17
116.0999984741211,2021-05-18
114.9000015258789,2021-05-19
111.80000305175781,2021-05-20
112.75,2021-05-21
113.05000305175781,2021-05-24
114.5999984741211,2021-05-25
113.3499984741211,2021-05-26
111.8499984741211,2021-05-27
112.3499984741211,2021-05-28
113.6500015258789,2021-05-31
117.5999984741211,2021-06-01
117.75,2021-06-02
122.5,2021-06-03
125.44999694824219,2021-06-04
125.1500015258789,2021-06-07
124.80000305175781,2021-06-08
124.05000305175781,2021-06-09
123.94999694824219,2021-06-10
123.55000305175781,2021-06-11
124.80000305175781,2021-06-14
125.3499984741211,2021-06-15
126.69999694824219,2021-06-16
125.0999984741211,2021-06-17
120.25,2021-06-18
120.94999694824219,2021-06-21
122.05000305175781,2021-06-22
123.3499984741211,2021-06-23
122.0,2021-06-24
120.9000015258789,2021-06-25
122.3499984741211,2021-06-28
119.4000015258789,2021-06-29
117.69999694824219,2021-06-30
118.8499984741211,2021-07-01
118.44999694824219,2021-07-02
120.94999694824219,2021-07-05
121.5,2021-07-06
119.9000015258789,2021-07-07
117.05000305175781,2021-07-08
117.9000015258789,2021-07-09
118.55000305175781,2021-07-12
120.4000015258789,2021-07-13
120.80000305175781,2021-07-14
116.9000015258789,2021-07-15
116.80000305175781,2021-07-16
114.5999984741211,2021-07-19
112.5999984741211,2021-07-20
115.5,2021-07-22
115.30000305175781,2021-07-23
114.55000305175781,2021-07-26
114.6500015258789,2021-07-27
114.3499984741211,2021-07-28
114.75,2021-07-29
115.30000305175781,2021-07-30
117.0999984741211,2021-08-02
117.9000015258789,2021-08-03
117.3499984741211,2021-08-04
116.8499984741211,2021-08-05
116.6500015258789,2021-08-06
115.0,2021-08-09
114.8499984741211,2021-08-10
117.0,2021-08-11
116.25,2021-08-12
116.0999984741211,2021-08-13
115.5,2021-08-16
113.8499984741211,2021-08-17
113.19999694824219,2021-08-18
110.19999694824219,2021-08-20
111.75,2021-08-23
113.19999694824219,2021-08-24
115.6500015258789,2021-08-25
115.55000305175781,2021-08-26
116.6500015258789,2021-08-27
120.1500015258789,2021-08-30
120.55000305175781,2021-08-31
119.69999694824219,2021-09-01
118.6500015258789,2021-09-02
123.0999984741211,2021-09-03
121.6500015258789,2021-09-06
119.94999694824219,2021-09-07
118.94999694824219,2021-09-08
122.1500015258789,2021-09-09
123.05000305175781,2021-09-13
123.94999694824219,2021-09-14
128.4499969482422,2021-09-15
128.6999969482422,2021-09-16
127.75,2021-09-17
128.5,2021-09-20
135.1999969482422,2021-09-21
133.64999389648438,2021-09-22
137.75,2021-09-23
136.10000610351562,2021-09-24
140.0,2021-09-27
142.1999969482422,2021-09-28
144.75,2021-09-29
144.5,2021-09-30
146.25,2021-10-01
147.60000610351562,2021-10-04
163.64999389648438,2021-10-05
168.10000610351562,2021-10-06
160.39999389648438,2021-10-07
160.9499969482422,2021-10-08
165.0,2021-10-11
163.5500030517578,2021-10-12
160.0,2021-10-13
159.0500030517578,2021-10-14
162.10000610351562,2021-10-18
158.60000610351562,2021-10-19
154.89999389648438,2021-10-20
155.0,2021-10-21
157.0500030517578,2021-10-22
161.39999389648438,2021-10-25
163.10000610351562,2021-10-26
157.89999389648438,2021-10-27
150.1999969482422,2021-10-28
149.0500030517578,2021-10-29
153.14999389648438,2021-11-01
152.9499969482422,2021-11-02
152.0,2021-11-03
152.0500030517578,2021-11-04
154.89999389648438,2021-11-08
156.64999389648438,2021-11-09
157.6999969482422,2021-11-10
153.5,2021-11-11
