Close,Date
97.30000305175781,2020-08-11
98.05000305175781,2020-08-12
97.4000015258789,2020-08-13
95.94999694824219,2020-08-14
97.6500015258789,2020-08-17
96.94999694824219,2020-08-18
101.44999694824219,2020-08-19
101.5,2020-08-20
101.75,2020-08-21
101.5999984741211,2020-08-24
99.69999694824219,2020-08-25
99.8499984741211,2020-08-26
99.19999694824219,2020-08-27
99.0999984741211,2020-08-28
95.6500015258789,2020-08-31
96.4000015258789,2020-09-01
97.30000305175781,2020-09-02
98.0999984741211,2020-09-03
98.05000305175781,2020-09-04
95.75,2020-09-07
94.55000305175781,2020-09-08
91.05000305175781,2020-09-09
90.80000305175781,2020-09-10
90.75,2020-09-11
91.94999694824219,2020-09-14
92.0999984741211,2020-09-15
91.8499984741211,2020-09-16
90.75,2020-09-17
92.0999984741211,2020-09-18
88.19999694824219,2020-09-21
84.1500015258789,2020-09-22
85.69999694824219,2020-09-23
83.0,2020-09-24
85.19999694824219,2020-09-25
88.19999694824219,2020-09-28
87.5,2020-09-29
86.80000305175781,2020-09-30
88.4000015258789,2020-10-01
87.0,2020-10-05
87.75,2020-10-06
86.69999694824219,2020-10-07
84.1500015258789,2020-10-08
85.69999694824219,2020-10-09
83.8499984741211,2020-10-12
83.1500015258789,2020-10-13
82.6500015258789,2020-10-14
82.30000305175781,2020-10-15
84.0,2020-10-16
87.44999694824219,2020-10-19
85.69999694824219,2020-10-20
87.6500015258789,2020-10-21
88.6500015258789,2020-10-22
87.30000305175781,2020-10-23
85.5,2020-10-26
84.19999694824219,2020-10-27
83.0999984741211,2020-10-28
83.44999694824219,2020-10-29
84.75,2020-10-30
83.94999694824219,2020-11-02
83.94999694824219,2020-11-03
83.3499984741211,2020-11-04
87.44999694824219,2020-11-05
85.80000305175781,2020-11-06
86.5,2020-11-09
90.19999694824219,2020-11-10
92.94999694824219,2020-11-11
93.05000305175781,2020-11-12
92.80000305175781,2020-11-13
93.5,2020-11-14
93.55000305175781,2020-11-17
93.94999694824219,2020-11-18
93.6500015258789,2020-11-19
97.44999694824219,2020-11-20
100.9000015258789,2020-11-23
100.30000305175781,2020-11-24
102.30000305175781,2020-11-25
102.75,2020-11-26
102.6500015258789,2020-11-27
110.69999694824219,2020-12-01
116.69999694824219,2020-12-02
118.25,2020-12-03
119.80000305175781,2020-12-04
122.4000015258789,2020-12-07
121.75,2020-12-08
122.5,2020-12-09
120.05000305175781,2020-12-10
125.8499984741211,2020-12-11
125.44999694824219,2020-12-14
125.25,2020-12-15
124.4000015258789,2020-12-16
123.9000015258789,2020-12-17
125.05000305175781,2020-12-18
114.69999694824219,2020-12-21
118.5,2020-12-22
118.25,2020-12-23
120.1500015258789,2020-12-24
122.6500015258789,2020-12-28
123.75,2020-12-29
123.0999984741211,2020-12-30
123.25,2020-12-31
123.6500015258789,2021-01-01
128.0,2021-01-04
129.3000030517578,2021-01-05
134.0,2021-01-06
133.4499969482422,2021-01-07
132.75,2021-01-08
135.6999969482422,2021-01-11
141.39999389648438,2021-01-12
141.25,2021-01-13
144.0,2021-01-14
138.5,2021-01-15
137.89999389648438,2021-01-18
139.64999389648438,2021-01-19
138.0,2021-01-20
133.75,2021-01-21
134.0500030517578,2021-01-22
132.9499969482422,2021-01-25
127.69999694824219,2021-01-27
128.60000610351562,2021-01-28
125.30000305175781,2021-01-29
127.4000015258789,2021-02-01
129.6999969482422,2021-02-02
130.4499969482422,2021-02-03
130.6999969482422,2021-02-04
128.1999969482422,2021-02-05
131.39999389648438,2021-02-08
131.0500030517578,2021-02-09
133.60000610351562,2021-02-10
136.4499969482422,2021-02-11
132.89999389648438,2021-02-12
133.8000030517578,2021-02-15
133.10000610351562,2021-02-16
134.39999389648438,2021-02-17
143.10000610351562,2021-02-18
145.39999389648438,2021-02-19
142.8000030517578,2021-02-22
147.35000610351562,2021-02-23
146.4499969482422,2021-02-24
150.8000030517578,2021-02-25
141.8000030517578,2021-02-26
144.5,2021-03-01
144.8000030517578,2021-03-02
146.9499969482422,2021-03-03
144.4499969482422,2021-03-04
147.14999389648438,2021-03-05
154.14999389648438,2021-03-08
149.0500030517578,2021-03-09
147.6999969482422,2021-03-10
146.85000610351562,2021-03-12
143.5500030517578,2021-03-15
143.25,2021-03-16
138.39999389648438,2021-03-17
135.10000610351562,2021-03-18
138.5,2021-03-19
136.8000030517578,2021-03-22
134.39999389648438,2021-03-23
131.0,2021-03-24
128.0,2021-03-25
131.8000030517578,2021-03-26
132.35000610351562,2021-03-30
135.5,2021-03-31
140.14999389648438,2021-04-01
134.9499969482422,2021-04-05
134.5500030517578,2021-04-06
138.64999389648438,2021-04-07
138.5500030517578,2021-04-08
138.8000030517578,2021-04-09
132.75,2021-04-12
138.89999389648438,2021-04-13
140.60000610351562,2021-04-15
139.60000610351562,2021-04-16
136.39999389648438,2021-04-19
134.39999389648438,2021-04-20
133.0,2021-04-22
129.39999389648438,2021-04-23
130.0,2021-04-26
131.5500030517578,2021-04-27
133.35000610351562,2021-04-28
134.8000030517578,2021-04-29
137.1999969482422,2021-04-30
137.5,2021-05-03
143.75,2021-05-04
145.0500030517578,2021-05-05
151.14999389648438,2021-05-06
150.25,2021-05-07
154.5500030517578,2021-05-10
161.89999389648438,2021-05-11
161.0500030517578,2021-05-12
152.6999969482422,2021-05-14
153.14999389648438,2021-05-17
152.8000030517578,2021-05-18
152.8000030517578,2021-05-19
147.35000610351562,2021-05-20
145.75,2021-05-21
151.6999969482422,2021-05-24
155.10000610351562,2021-05-25
152.10000610351562,2021-05-26
152.8000030517578,2021-05-27
152.9499969482422,2021-05-28
159.9499969482422,2021-05-31
160.4499969482422,2021-06-01
158.85000610351562,2021-06-02
161.0500030517578,2021-06-03
162.0,2021-06-04
168.35000610351562,2021-06-07
167.8000030517578,2021-06-08
162.39999389648438,2021-06-09
163.5,2021-06-10
163.75,2021-06-11
163.14999389648438,2021-06-14
163.0,2021-06-15
161.75,2021-06-16
160.5,2021-06-17
155.0500030517578,2021-06-18
155.25,2021-06-21
155.3000030517578,2021-06-22
153.35000610351562,2021-06-23
152.25,2021-06-24
153.10000610351562,2021-06-25
153.35000610351562,2021-06-28
152.0,2021-06-29
149.64999389648438,2021-06-30
153.0,2021-07-01
151.3000030517578,2021-07-02
152.14999389648438,2021-07-05
150.35000610351562,2021-07-06
149.9499969482422,2021-07-07
148.6999969482422,2021-07-08
147.14999389648438,2021-07-09
146.75,2021-07-12
148.8000030517578,2021-07-13
147.85000610351562,2021-07-14
144.39999389648438,2021-07-15
144.8000030517578,2021-07-16
144.35000610351562,2021-07-19
142.35000610351562,2021-07-20
143.8000030517578,2021-07-22
142.39999389648438,2021-07-23
141.35000610351562,2021-07-26
139.0500030517578,2021-07-27
137.85000610351562,2021-07-28
137.5,2021-07-29
139.5500030517578,2021-07-30
142.85000610351562,2021-08-02
143.3000030517578,2021-08-03
142.39999389648438,2021-08-04
142.89999389648438,2021-08-05
148.75,2021-08-06
145.8000030517578,2021-08-09
144.85000610351562,2021-08-10
147.14999389648438,2021-08-11
150.64999389648438,2021-08-12
148.39999389648438,2021-08-13
148.5,2021-08-16
147.0,2021-08-17
145.60000610351562,2021-08-18
140.35000610351562,2021-08-20
140.8000030517578,2021-08-23
145.4499969482422,2021-08-24
144.89999389648438,2021-08-25
142.64999389648438,2021-08-26
143.5,2021-08-27
146.0,2021-08-30
146.14999389648438,2021-08-31
144.8000030517578,2021-09-01
145.10000610351562,2021-09-02
147.39999389648438,2021-09-03
146.89999389648438,2021-09-06
144.1999969482422,2021-09-07
145.10000610351562,2021-09-08
145.14999389648438,2021-09-09
145.89999389648438,2021-09-13
156.0,2021-09-14
157.14999389648438,2021-09-15
157.14999389648438,2021-09-16
154.10000610351562,2021-09-17
149.8000030517578,2021-09-20
150.0,2021-09-21
150.0,2021-09-22
152.89999389648438,2021-09-23
152.60000610351562,2021-09-24
154.5,2021-09-27
159.5,2021-09-28
156.3000030517578,2021-09-29
158.85000610351562,2021-09-30
163.14999389648438,2021-10-01
161.5500030517578,2021-10-04
164.6999969482422,2021-10-05
166.39999389648438,2021-10-06
159.64999389648438,2021-10-07
158.14999389648438,2021-10-08
158.75,2021-10-11
157.9499969482422,2021-10-12
159.0,2021-10-13
160.0500030517578,2021-10-14
161.35000610351562,2021-10-18
155.75,2021-10-19
151.60000610351562,2021-10-20
149.6999969482422,2021-10-21
150.5,2021-10-22
148.25,2021-10-25
152.0,2021-10-26
149.75,2021-10-27
147.4499969482422,2021-10-28
148.85000610351562,2021-10-29
150.1999969482422,2021-11-01
150.9499969482422,2021-11-02
150.5500030517578,2021-11-03
151.5,2021-11-04
151.89999389648438,2021-11-08
150.64999389648438,2021-11-09
152.10000610351562,2021-11-10
149.5,2021-11-11
