Close,Date
662.2999877929688,2020-07-21
661.7000122070312,2020-07-22
671.4500122070312,2020-07-23
666.0499877929688,2020-07-24
652.9000244140625,2020-07-27
662.5999755859375,2020-07-28
681.25,2020-07-29
685.9500122070312,2020-07-30
720.1500244140625,2020-07-31
710.4000244140625,2020-08-03
713.8499755859375,2020-08-04
722.1500244140625,2020-08-05
731.0999755859375,2020-08-06
728.6500244140625,2020-08-07
795.5999755859375,2020-08-10
778.0,2020-08-11
762.0999755859375,2020-08-12
760.25,2020-08-13
771.7999877929688,2020-08-14
771.6500244140625,2020-08-17
764.8499755859375,2020-08-18
758.3499755859375,2020-08-19
762.7000122070312,2020-08-20
760.75,2020-08-21
751.75,2020-08-24
747.75,2020-08-25
748.0,2020-08-26
756.2000122070312,2020-08-27
748.5999755859375,2020-08-28
713.5499877929688,2020-08-31
736.5499877929688,2020-09-01
738.25,2020-09-02
738.5999755859375,2020-09-03
724.5999755859375,2020-09-04
716.75,2020-09-07
708.2000122070312,2020-09-08
727.5499877929688,2020-09-09
726.7999877929688,2020-09-10
725.9500122070312,2020-09-11
721.5999755859375,2020-09-14
742.4500122070312,2020-09-15
752.5999755859375,2020-09-16
751.5,2020-09-17
806.25,2020-09-18
768.0999755859375,2020-09-21
777.6500244140625,2020-09-22
767.4000244140625,2020-09-23
733.4500122070312,2020-09-24
770.0999755859375,2020-09-25
774.7999877929688,2020-09-28
762.3499755859375,2020-09-29
774.7000122070312,2020-09-30
773.0,2020-10-01
778.6500244140625,2020-10-05
780.3499755859375,2020-10-06
773.5999755859375,2020-10-07
811.4500122070312,2020-10-08
803.1500244140625,2020-10-09
813.6500244140625,2020-10-12
787.1500244140625,2020-10-13
781.5,2020-10-14
768.2999877929688,2020-10-15
782.3499755859375,2020-10-16
764.0,2020-10-19
764.2999877929688,2020-10-20
767.0999755859375,2020-10-21
757.5,2020-10-22
757.5499877929688,2020-10-23
747.1500244140625,2020-10-26
770.25,2020-10-27
765.25,2020-10-28
762.2999877929688,2020-10-29
754.5,2020-10-30
751.25,2020-11-02
759.2999877929688,2020-11-03
781.1500244140625,2020-11-04
793.5,2020-11-05
789.9500122070312,2020-11-06
763.2000122070312,2020-11-09
717.2999877929688,2020-11-10
742.3499755859375,2020-11-11
739.7000122070312,2020-11-12
744.6500244140625,2020-11-13
745.75,2020-11-14
742.5499877929688,2020-11-17
742.9500122070312,2020-11-18
742.0999755859375,2020-11-19
739.9000244140625,2020-11-20
746.2999877929688,2020-11-23
748.4500122070312,2020-11-24
731.6500244140625,2020-11-25
738.7000122070312,2020-11-26
745.5999755859375,2020-11-27
755.5999755859375,2020-12-01
758.3499755859375,2020-12-02
762.1500244140625,2020-12-03
766.9500122070312,2020-12-04
773.1500244140625,2020-12-07
766.0,2020-12-08
762.4000244140625,2020-12-09
762.75,2020-12-10
755.8499755859375,2020-12-11
789.2999877929688,2020-12-14
781.6500244140625,2020-12-15
786.7999877929688,2020-12-16
783.2000122070312,2020-12-17
793.4500122070312,2020-12-18
778.5,2020-12-21
795.0,2020-12-22
824.6500244140625,2020-12-23
833.2000122070312,2020-12-24
830.1500244140625,2020-12-28
827.9500122070312,2020-12-29
823.7999877929688,2020-12-30
819.9500122070312,2020-12-31
826.5999755859375,2021-01-01
832.25,2021-01-04
827.25,2021-01-05
824.7999877929688,2021-01-06
826.5499877929688,2021-01-07
838.7000122070312,2021-01-08
856.8499755859375,2021-01-11
843.1500244140625,2021-01-12
841.7000122070312,2021-01-13
840.9000244140625,2021-01-14
823.7000122070312,2021-01-15
801.75,2021-01-18
822.4500122070312,2021-01-19
832.7999877929688,2021-01-20
812.75,2021-01-21
808.2999877929688,2021-01-22
836.7999877929688,2021-01-25
842.5,2021-01-27
841.9000244140625,2021-01-28
825.9000244140625,2021-01-29
806.4000244140625,2021-02-01
821.5999755859375,2021-02-02
849.25,2021-02-03
834.4500122070312,2021-02-04
847.7000122070312,2021-02-05
847.25,2021-02-08
841.75,2021-02-09
863.4000244140625,2021-02-10
859.7999877929688,2021-02-11
848.5499877929688,2021-02-12
844.2999877929688,2021-02-15
848.3499755859375,2021-02-16
835.7000122070312,2021-02-17
825.4500122070312,2021-02-18
807.3499755859375,2021-02-19
792.4500122070312,2021-02-22
790.9500122070312,2021-02-23
789.0499877929688,2021-02-24
809.1500244140625,2021-02-25
787.0499877929688,2021-02-26
789.7999877929688,2021-03-01
811.7999877929688,2021-03-02
812.5,2021-03-03
806.75,2021-03-04
805.1500244140625,2021-03-05
809.25,2021-03-08
797.0,2021-03-09
812.4000244140625,2021-03-10
805.9500122070312,2021-03-12
805.5,2021-03-15
792.2999877929688,2021-03-16
772.1500244140625,2021-03-17
755.1500244140625,2021-03-18
760.6500244140625,2021-03-19
772.8499755859375,2021-03-22
776.0999755859375,2021-03-23
792.9500122070312,2021-03-24
787.25,2021-03-25
787.4500122070312,2021-03-26
812.2000122070312,2021-03-30
815.0999755859375,2021-03-31
818.2999877929688,2021-04-01
819.75,2021-04-05
836.1500244140625,2021-04-06
840.8499755859375,2021-04-07
842.0,2021-04-08
883.0499877929688,2021-04-09
902.4000244140625,2021-04-12
885.2000122070312,2021-04-13
914.2000122070312,2021-04-15
938.0499877929688,2021-04-16
946.2999877929688,2021-04-19
949.2999877929688,2021-04-20
944.3499755859375,2021-04-22
935.5999755859375,2021-04-23
905.4000244140625,2021-04-26
912.4000244140625,2021-04-27
910.2000122070312,2021-04-28
906.5,2021-04-29
910.3499755859375,2021-04-30
910.2000122070312,2021-05-03
878.4500122070312,2021-05-04
888.6500244140625,2021-05-05
884.2999877929688,2021-05-06
882.9000244140625,2021-05-07
900.25,2021-05-10
890.9000244140625,2021-05-11
898.5999755859375,2021-05-12
904.0499877929688,2021-05-14
881.2000122070312,2021-05-17
884.4000244140625,2021-05-18
903.9500122070312,2021-05-19
924.2000122070312,2021-05-20
926.9000244140625,2021-05-21
931.25,2021-05-24
935.5999755859375,2021-05-25
945.1500244140625,2021-05-26
942.3499755859375,2021-05-27
934.3499755859375,2021-05-28
949.3499755859375,2021-05-31
946.4500122070312,2021-06-01
954.7000122070312,2021-06-02
948.25,2021-06-03
946.4000244140625,2021-06-04
939.7999877929688,2021-06-07
953.75,2021-06-08
958.6500244140625,2021-06-09
974.2000122070312,2021-06-10
967.8499755859375,2021-06-11
976.1500244140625,2021-06-14
969.7000122070312,2021-06-15
956.75,2021-06-16
950.9500122070312,2021-06-17
960.9000244140625,2021-06-18
960.1500244140625,2021-06-21
955.8499755859375,2021-06-22
957.75,2021-06-23
950.9000244140625,2021-06-24
957.0999755859375,2021-06-25
963.0499877929688,2021-06-28
979.5999755859375,2021-06-29
971.9000244140625,2021-06-30
978.0999755859375,2021-07-01
979.2000122070312,2021-07-02
974.7000122070312,2021-07-05
969.0999755859375,2021-07-06
965.2000122070312,2021-07-07
950.6500244140625,2021-07-08
959.7999877929688,2021-07-09
959.8499755859375,2021-07-12
965.6500244140625,2021-07-13
977.1500244140625,2021-07-14
973.5999755859375,2021-07-15
977.1500244140625,2021-07-16
974.0,2021-07-19
955.1500244140625,2021-07-20
949.9000244140625,2021-07-22
948.0,2021-07-23
950.5499877929688,2021-07-26
913.0999755859375,2021-07-27
889.9000244140625,2021-07-28
883.0999755859375,2021-07-29
920.0499877929688,2021-07-30
921.0499877929688,2021-08-02
928.1500244140625,2021-08-03
939.6500244140625,2021-08-04
945.4000244140625,2021-08-05
911.2999877929688,2021-08-06
918.6500244140625,2021-08-09
912.5999755859375,2021-08-10
909.8499755859375,2021-08-11
905.2999877929688,2021-08-12
894.4000244140625,2021-08-13
888.25,2021-08-16
904.6500244140625,2021-08-17
908.8499755859375,2021-08-18
890.8499755859375,2021-08-20
898.3499755859375,2021-08-23
917.6500244140625,2021-08-24
912.5999755859375,2021-08-25
911.2999877929688,2021-08-26
923.9000244140625,2021-08-27
934.7000122070312,2021-08-30
947.7999877929688,2021-08-31
922.8499755859375,2021-09-01
955.25,2021-09-02
941.0999755859375,2021-09-03
950.2000122070312,2021-09-06
950.5,2021-09-07
951.7999877929688,2021-09-08
949.2999877929688,2021-09-09
950.4500122070312,2021-09-13
953.1500244140625,2021-09-14
952.9500122070312,2021-09-15
954.0,2021-09-16
954.0499877929688,2021-09-17
938.0999755859375,2021-09-20
956.0999755859375,2021-09-21
963.5,2021-09-22
968.0999755859375,2021-09-23
967.6500244140625,2021-09-24
962.7000122070312,2021-09-27
971.0,2021-09-28
987.5999755859375,2021-09-29
983.5499877929688,2021-09-30
986.2000122070312,2021-10-01
957.5,2021-10-04
934.5499877929688,2021-10-05
913.4500122070312,2021-10-06
916.0499877929688,2021-10-07
917.0999755859375,2021-10-08
913.75,2021-10-11
915.9500122070312,2021-10-12
913.5,2021-10-13
911.3499755859375,2021-10-14
903.75,2021-10-18
906.2000122070312,2021-10-19
905.9000244140625,2021-10-20
911.5499877929688,2021-10-21
896.3499755859375,2021-10-22
901.8499755859375,2021-10-25
907.5,2021-10-26
922.5,2021-10-27
891.75,2021-10-28
905.0499877929688,2021-10-29
909.25,2021-11-01
903.4000244140625,2021-11-02
912.6500244140625,2021-11-03
910.7000122070312,2021-11-04
913.7000122070312,2021-11-08
914.1500244140625,2021-11-09
912.4500122070312,2021-11-10
904.9000244140625,2021-11-11
